,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Area_log,Price_log,loc_updated
1147,1000.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,19500000,Ready_to_move,Resale,Apartment,6.907755278982138,16.785925023533974,Alaknanda
1148,1800.0,4,2,Semi-Furnished,"Tara Apartment, Alaknanda",1,21500000,Ready_to_move,Resale,Apartment,7.495541943884256,16.883563493097892,Alaknanda
1149,1500.0,3,3,Unfurnished,Alaknanda,1,26500000,Ready_to_move,New_Property,Apartment,7.3132203870903005,17.09265529095645,Alaknanda
1150,1600.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,20000000,Ready_to_move,Resale,Apartment,7.377758908227872,16.811242831518268,Alaknanda
1151,1400.0,3,3,Furnished,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1,18000000,Ready_to_move,Resale,Apartment,7.244227515603349,16.70588231586044,Alaknanda
1152,1400.0,3,2,Unfurnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,7.244227515603349,16.759949537130716,Alaknanda
1153,2700.0,4,4,Unfurnished,Greater Kailash 4 Nri Colony,2,36500000,Ready_to_move,Resale,Builder_Floor,7.90100705199242,17.41282281855272,Greater Kailash
1154,1100.0,2,2,Unfurnished,Alaknanda,2,15000000,Ready_to_move,Resale,Apartment,7.0030654587864625,16.523560759066484,Alaknanda
1155,1200.0,2,2,Semi-Furnished,Alaknanda,2,17500000,Ready_to_move,Resale,Apartment,7.090076835776093,16.67771143889374,Alaknanda
1156,1400.0,2,2,Semi-Furnished,Alaknanda,2,14000000,Ready_to_move,Resale,Apartment,7.244227515603349,16.454567887579532,Alaknanda
1157,1500.0,3,3,Semi-Furnished,"Project Gangotri Enclave, Alaknanda",2,21000000,Ready_to_move,Resale,Apartment,7.3132203870903005,16.860032995687696,Alaknanda
1158,1320.0,3,2,Unfurnished,Alaknanda,2,15600000,Ready_to_move,Resale,Apartment,7.1853870155804165,16.562781472219765,Alaknanda
1159,1300.0,3,3,Unfurnished,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2,19000000,Ready_to_move,Resale,Apartment,7.170119543449628,16.759949537130716,Alaknanda
1160,1150.0,2,2,Unfurnished,"Narmada Apartment, Alaknanda",1,16500000,Ready_to_move,Resale,Apartment,7.047517221357295,16.61887093887081,Alaknanda
1161,1440.0,3,3,Unfurnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,7.2723983925700475,16.759949537130716,Alaknanda
1162,1400.0,2,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,16500000,Ready_to_move,Resale,Apartment,7.244227515603349,16.61887093887081,Alaknanda
1163,450.0,1,1,Semi-Furnished,Alaknanda,1,3000000,Ready_to_move,Resale,Builder_Floor,6.1092475827643655,14.914122846632385,Alaknanda
1164,1300.0,2,2,Semi-Furnished,"Yamuna Apartment, Alaknanda",1,15000000,Ready_to_move,Resale,Apartment,7.170119543449628,16.523560759066484,Alaknanda
1165,1200.0,2,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,14300000,Ready_to_move,Resale,Apartment,7.090076835776093,16.475770095230136,Alaknanda
1166,1300.0,3,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,18500000,Ready_to_move,Resale,Apartment,7.170119543449628,16.733281290048552,Alaknanda
1167,1400.0,3,3,Furnished,"Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1,19000000,Ready_to_move,Resale,Apartment,7.244227515603349,16.759949537130716,Alaknanda
1168,1400.0,3,3,Semi-Furnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,7.244227515603349,16.759949537130716,Alaknanda
1169,500.0,2,2,Semi-Furnished,"Govindpuri Extension, Kalkaji",1,3300000,Ready_to_move,New_Property,Builder_Floor,6.214608098422191,15.009433026436708,Kalkaji
1170,700.0,2,2,Semi-Furnished,"Govindpuri Extension, Kalkaji",1,3800000,Ready_to_move,New_Property,Builder_Floor,6.551080335043403,15.150511624696614,Kalkaji
1171,900.0,3,3,Semi-Furnished,"Govindpuri Extension, Kalkaji",1,7000000,Ready_to_move,New_Property,Builder_Floor,6.802394763324312,15.761420707019589,Kalkaji
1172,1260.0,3,3,Semi-Furnished,Kalkaji,2,16500000,Ready_to_move,Resale,Builder_Floor,7.138866999945524,16.61887093887081,Kalkaji
1173,950.0,3,2,Semi-Furnished,"Govindpuri Extension, Kalkaji",1,8000000,Ready_to_move,New_Property,Apartment,6.856461984594588,15.89495209964411,Kalkaji
1174,405.0,1,1,Unfurnished,"DDA LIG Flat, Kalkaji",1,5600000,Ready_to_move,Resale,Builder_Floor,6.003887067106539,15.538277155705378,Kalkaji
1175,1800.0,2,2,Furnished,Kalkaji,1,21000000,Ready_to_move,Resale,Builder_Floor,7.495541943884256,16.860032995687696,Kalkaji
1176,1300.0,3,3,Semi-Furnished,Kalkaji,2,21000000,Ready_to_move,Resale,Builder_Floor,7.170119543449628,16.860032995687696,Kalkaji
1177,1000.0,3,3,Semi-Furnished,"Govindpuri Extension, Kalkaji",2,8600000,Ready_to_move,New_Property,Apartment,6.907755278982138,15.967272761223734,Kalkaji
1178,900.0,3,2,Semi-Furnished,"Giri Nagar, KalkaJi",2,6600000,Ready_to_move,Resale,Apartment,6.802394763324312,15.702580206996656,Other
1179,1800.0,3,3,Semi-Furnished,"Govindpuri Extension, Kalkaji",2,14000000,Ready_to_move,Resale,Builder_Floor,7.495541943884256,16.454567887579532,Kalkaji
1180,720.0,2,2,Unfurnished,"Govindpuri Extension, Kalkaji",2,4700000,Ready_to_move,Resale,Builder_Floor,6.579251212010101,15.363073066680286,Kalkaji
1181,1485.0,3,3,Unfurnished,"Rishi Apartment, Kalkaji",1,30000000,Ready_to_move,Resale,Apartment,7.3031700512368,17.216707939626428,Kalkaji
1182,1600.0,3,3,Semi-Furnished,Kalkaji,2,26000000,Ready_to_move,Resale,Builder_Floor,7.377758908227872,17.073607095985757,Kalkaji
1183,1200.0,2,2,Furnished,"Deshbandhu Apartments, Kalkaji",2,18500000,Ready_to_move,Resale,Apartment,7.090076835776093,16.733281290048552,Kalkaji
1184,900.0,2,2,Semi-Furnished,"Dda Janta Flats, Kalkaji",2,6500000,Ready_to_move,Resale,Apartment,6.802394763324312,15.687312734865866,Kalkaji
1185,900.0,2,2,Unfurnished,Kalkaji,2,15000000,Ready_to_move,Resale,Apartment,6.802394763324312,16.523560759066484,Kalkaji
1186,800.0,2,2,Semi-Furnished,"Kalkaji super area 800 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Open bathroom 2 balcony 2 ownership Freehold 2 bhk flat for sale in kalkaji this is third floor with 2 bed room and bathrooms very peace full location and posh. The Summer Fields School is considered as among the best school of New Delhi and is located just beside to this property. Within the range of 4-5km, you will find some of the well-equipped hospitals which include AIMS Hospital and Moolchand Hospital.for more information about this flat please call me feel free. read more Contact Agent View Phone No. Share Feedback Agent Rose Estate 100+ Buyers Served",1,8000000,Ready_to_move,Resale,Builder_Floor,6.684611727667928,15.89495209964411,Kalkaji
1187,1150.0,2,3,Semi-Furnished,"Deshbandhu Apartments, Kalkaji",2,16100000,Ready_to_move,Resale,Apartment,7.047517221357295,16.594329829954688,Kalkaji
1188,900.0,3,3,Semi-Furnished,"Govindpuri Extension, Kalkaji",1,6800000,Ready_to_move,New_Property,Builder_Floor,6.802394763324312,15.732433170146336,Kalkaji
1189,1070.0,3,2,Furnished,Kalkaji Extention,1,6800000,Ready_to_move,Resale,Apartment,6.975413927455953,15.732433170146336,Kalkaji
1190,1050.0,2,2,Unfurnished,Kalkaji Extention,1,9000000,Ready_to_move,Resale,Apartment,6.956545443151568,16.012735135300492,Kalkaji
1191,1000.0,2,2,Semi-Furnished,"Kalkaji super area 1000 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold Very beautiful 3 bedroom with attached washroom , drawing dining , modular kitchen , ac , servant room , power backup, powder room, separate underground and overhead water tanks, walking distance to market , easy access to ring road . For more details and site visit please contact cosmo properties. read more Contact Agent View Phone No. Share Feedback Agent Zee Associates",1,18000000,Ready_to_move,Resale,Builder_Floor,6.907755278982138,16.70588231586044,Kalkaji
1192,1550.0,3,3,Unfurnished,"Mandakini Enclave Project, Kalkaji",2,27500000,Ready_to_move,Resale,Builder_Floor,7.346010209913294,17.1296965626368,Kalkaji
1193,1300.0,3,2,Unfurnished,"Deshbandhu Apartments, Kalkaji carpet area 1300 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road society Deshbandhu Apartments car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold Third Floor with terrace 3 bhk builder floor apartment with 2 attached bathrooms located in kalkaji Deshbandu apartment . all water and electrical connections installed, very spacious drawing room , 2 balconies in front and rear each dedicated parking spot for 1 car. extra parking space available for additional cars, Immediately for sale , read more Contact Agent View Phone No. Share Feedback Agent Bhawani Realtors",1,13500000,Ready_to_move,Resale,Apartment,7.170119543449628,16.41820024340866,Kalkaji
1194,810.0,2,2,Semi-Furnished,Kalkaji,1,14000000,Ready_to_move,New_Property,Builder_Floor,6.697034247666483,16.454567887579532,Kalkaji
1195,900.0,2,2,Furnished,Kalkaji,1,9000000,Ready_to_move,Resale,Builder_Floor,6.802394763324312,16.012735135300492,Kalkaji
1196,1200.0,2,2,Unfurnished,"Deshbandhu Apartments, Kalkaji",1,16000000,Ready_to_move,Resale,Apartment,7.090076835776093,16.588099280204055,Kalkaji
1197,1000.0,2,3,Semi-Furnished,Kalkaji Extention,1,11000000,Ready_to_move,Resale,Apartment,6.907755278982138,16.213405830762643,Kalkaji
1198,720.0,2,2,Unfurnished,"Govindpuri Extension, Kalkaji",1,5500000,Almost_ready,New_Property,Builder_Floor,6.579251212010101,15.520258650202699,Kalkaji
1199,2520.0,3,3,Unfurnished,Hauz Khas,0,47500000,Ready_to_move,New_Property,Builder_Floor,7.832014180505469,17.676240269004868,Hauz Khas
1200,1700.0,3,4,Unfurnished,Hauz Khas,2,45000000,Ready_to_move,New_Property,Builder_Floor,7.438383530044308,17.622173047734595,Hauz Khas
1201,1800.0,3,3,Semi-Furnished,Hauz Khas,2,43500000,Ready_to_move,New_Property,Builder_Floor,7.495541943884256,17.588271496058912,Hauz Khas
1202,6000.0,5,5,Semi-Furnished,"Hauz Khas Apartment, Hauz Khas Enclave, Hauz Khas",3,180000000,Ready_to_move,New_Property,Apartment,8.699514748210191,19.00846740885449,Hauz Khas
1203,1800.0,4,4,Semi-Furnished,Hauz Khas,2,80000000,Ready_to_move,New_Property,Builder_Floor,7.495541943884256,18.197537192638155,Hauz Khas
1204,2000.0,3,3,Unfurnished,"Sarva Priya Apartment, Hauz Khas",2,37500000,Ready_to_move,Resale,Apartment,7.600902459542082,17.43985149094064,Hauz Khas
1205,2066.0,4,4,Unfurnished,Hauz Khas,2,60000000,Almost_ready,New_Property,Builder_Floor,7.633369649679585,17.909855120186375,Hauz Khas
1206,2050.0,3,3,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2,71000000,Ready_to_move,New_Property,Builder_Floor,7.625595072132453,18.078190435005585,Hauz Khas
1207,1100.0,3,3,Unfurnished,"Safdarjung Development Area, Hauz Khas",2,18500000,Ready_to_move,Resale,Apartment,7.0030654587864625,16.733281290048552,Hauz Khas
1208,4500.0,4,4,Semi-Furnished,Hauz Khas,2,70000000,Ready_to_move,New_Property,Builder_Floor,8.411832675758411,18.064005800013632,Hauz Khas
1209,4500.0,4,5,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2,85000000,Ready_to_move,New_Property,Builder_Floor,8.411832675758411,18.258161814454592,Hauz Khas
1210,6500.0,4,5,Unfurnished,"Mayfair garden, Hauz Khas",3,190000000,Ready_to_move,New_Property,Builder_Floor,8.779557455883728,19.062534630124762,Hauz Khas
1211,4350.0,4,5,Semi-Furnished,"Orchid Metropolis, Hauz Khas",2,135000000,Ready_to_move,New_Property,Apartment,8.377931124082732,18.720785336402702,Hauz Khas
1212,1750.0,3,3,Unfurnished,Hauz Khas,2,35000000,Ready_to_move,Resale,Builder_Floor,7.467371066917559,17.37085861945369,Hauz Khas
1213,3600.0,4,4,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",2,65000000,Almost_ready,New_Property,Builder_Floor,8.188689124444199,17.98989782785991,Hauz Khas
1214,1200.0,2,2,Furnished,"Hauz Khas Enclave, Hauz Khas",1,27500000,Ready_to_move,Resale,Builder_Floor,7.090076835776093,17.1296965626368,Hauz Khas
1215,1500.0,3,4,Unfurnished,Hauz Khas,2,45000000,Ready_to_move,Resale,Builder_Floor,7.3132203870903005,17.622173047734595,Hauz Khas
1216,2250.0,4,4,Unfurnished,"Hauz Khas Enclave, Hauz Khas",3,100000000,Ready_to_move,New_Property,Builder_Floor,7.718685495198466,18.420680743952367,Hauz Khas
1217,1800.0,3,4,Semi-Furnished,Hauz Khas,2,47000000,Ready_to_move,New_Property,Builder_Floor,7.495541943884256,17.665658159674333,Hauz Khas
1218,1600.0,3,4,Semi-Furnished,Hauz Khas,2,27500000,Ready_to_move,Resale,Builder_Floor,7.377758908227872,17.1296965626368,Hauz Khas
1219,2800.0,4,5,Semi-Furnished,Hauz Khas,3,70000000,Ready_to_move,New_Property,Builder_Floor,7.937374696163295,18.064005800013632,Hauz Khas
1220,1700.0,3,3,Semi-Furnished,"Sarva Priya Apartment, Hauz Khas carpet area 1700 sqft status Ready to Move floor 1 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park society Sarva Priya Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold desperarte sale ,its clear tile, proper cross ventilation ,proper an matter for one week ,crystle sunlight found, and air,ICIC BANK LOAN APPROVAL, good to see , have lucky chance to get such a reraly rare property read more Contact Agent View Phone No. Share Feedback Agent New Capital Properties 1000+ Buyers Served",1,36500000,Ready_to_move,Resale,Apartment,7.438383530044308,17.41282281855272,Hauz Khas
1221,2400.0,4,5,Unfurnished,"Hauz Khas Enclave, Hauz Khas",1,65000000,Ready_to_move,Resale,Builder_Floor,7.783224016336037,17.98989782785991,Hauz Khas
1222,1980.0,3,4,Unfurnished,"Sarva Priya Apartment, Hauz Khas",1,35000000,Almost_ready,New_Property,Apartment,7.590852123688581,17.37085861945369,Hauz Khas
1223,2100.0,4,5,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",1,56000000,Ready_to_move,New_Property,Builder_Floor,7.6496926237115135,17.840862248699427,Hauz Khas
1224,5400.0,4,4,Unfurnished,"Hauz Khas Enclave, Hauz Khas",2,110000000,Ready_to_move,Resale,Builder_Floor,8.594154232552366,18.515990923756693,Hauz Khas
1225,1250.0,3,3,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",1,24000000,Ready_to_move,Resale,Builder_Floor,7.1308988302963465,16.99356438831222,Hauz Khas
1226,2300.0,4,4,Semi-Furnished,Hauz Khas,1,102500000,Ready_to_move,New_Property,Builder_Floor,7.7406644019172415,18.44537335654274,Hauz Khas
1227,2700.0,4,4,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2,100000000,Ready_to_move,New_Property,Builder_Floor,7.90100705199242,18.420680743952367,Hauz Khas
1228,1450.0,3,3,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",1,45000000,Ready_to_move,New_Property,Builder_Floor,7.279318835414621,17.622173047734595,Hauz Khas
1229,2097.0,3,3,Unfurnished,Chittaranjan Park,0,29000000,Ready_to_move,Resale,Builder_Floor,7.648263030901919,17.182806387950748,Chittaranjan Park
1230,1250.0,3,3,Semi-Furnished,"Arya Chittaranjan Park, Chittaranjan Park",1,25500000,Almost_ready,New_Property,Builder_Floor,7.1308988302963465,17.054189010128656,Chittaranjan Park
1231,1600.0,3,3,Semi-Furnished,Chittaranjan Park,2,33500000,Ready_to_move,New_Property,Builder_Floor,7.377758908227872,17.327055996795295,Chittaranjan Park
1232,2600.0,4,5,Semi-Furnished,Chittaranjan Park,3,62500000,Ready_to_move,New_Property,Builder_Floor,7.863266724009573,17.95067711470663,Chittaranjan Park
1233,1700.0,3,3,Semi-Furnished,Chittaranjan Park,2,47500000,Ready_to_move,New_Property,Builder_Floor,7.438383530044308,17.676240269004868,Chittaranjan Park
1234,1116.0,3,3,Semi-Furnished,Chittaranjan Park,1,14700000,Ready_to_move,Resale,Builder_Floor,7.017506142941255,16.503358051748965,Chittaranjan Park
1235,1070.0,2,3,Semi-Furnished,Chittaranjan Park,1,18000000,Ready_to_move,New_Property,Builder_Floor,6.975413927455953,16.70588231586044,Chittaranjan Park
1236,1200.0,3,3,Semi-Furnished,Chittaranjan Park,1,22500000,Ready_to_move,New_Property,Builder_Floor,7.090076835776093,16.929025867174648,Chittaranjan Park
1237,1200.0,3,3,Unfurnished,Chittaranjan Park,1,22000000,Ready_to_move,New_Property,Builder_Floor,7.090076835776093,16.90655301132259,Chittaranjan Park
1238,1200.0,3,3,Semi-Furnished,Chittaranjan Park carpet area 1200 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing North - East overlooking Garden/Park bathroom 3 balcony 2 ownership Freehold Newly Constructed Property Newly Constructed Property brand new 1st floor 3bedroom attach bathrooms stilt car parking modular kitchen air condition prime location c r park read more Contact Agent View Phone No. Share Feedback Nirmala Associates Certified Agent Trusted by Users Genuine Listings 1500+ Buyers Served,1,22200000,Ready_to_move,New_Property,Builder_Floor,7.090076835776093,16.915602846842507,Chittaranjan Park
1239,1450.0,3,3,Semi-Furnished,Chittaranjan Park,1,22500000,Ready_to_move,Resale,Builder_Floor,7.279318835414621,16.929025867174648,Chittaranjan Park
1240,1000.0,2,2,Semi-Furnished,Chittaranjan Park,1,7500000,Ready_to_move,Resale,Apartment,6.907755278982138,15.830413578506539,Chittaranjan Park
1241,2430.0,4,4,Furnished,"Chittaranjan Park carpet area 270 sqyrd status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road car parking 5 Open bathroom 4 balcony 3 ownership Freehold 3 Side Open, Fully ventilated, Close to Market, Above Bank and 24 x 7 ATM because of which good security. Elite Neighbor hood. Very good for Rental Income. Also can be used for commercial Office Purpose by Advocates. read more Contact Owner View Phone No. Share Feedback Owner Mayur Mayur Aggarwal",5,30000000,Ready_to_move,Resale,Builder_Floor,7.795646536334593,17.216707939626428,Chittaranjan Park
1242,945.0,2,1,Unfurnished,Chittaranjan Park,5,6500000,Ready_to_move,Resale,Apartment,6.851184927493743,15.687312734865866,Chittaranjan Park
1243,1650.0,3,3,Unfurnished,Chittaranjan Park,5,35000000,Ready_to_move,New_Property,Builder_Floor,7.408530566894625,17.37085861945369,Chittaranjan Park
1244,1350.0,3,2,Semi-Furnished,"Nehru Enclave, Kalkaji",1,17500000,Ready_to_move,Resale,Builder_Floor,7.2078598714324755,16.67771143889374,Kalkaji
1245,2625.0,4,5,Semi-Furnished,Chittaranjan Park,2,60000000,Ready_to_move,New_Property,Builder_Floor,7.872836175025724,17.909855120186375,Chittaranjan Park
1246,1800.0,4,4,Semi-Furnished,Chittaranjan Park,2,40000000,Ready_to_move,New_Property,Builder_Floor,7.495541943884256,17.50439001207821,Chittaranjan Park
1247,125.0,3,3,Semi-Furnished,Chittaranjan Park,2,11500000,Ready_to_move,New_Property,Builder_Floor,4.8283137373023015,16.25785759333348,Chittaranjan Park
